«ROOT».IsMonadMorphism	«ROOT».Algebra.Universal	inductive	uAns,uOp,v	(signature : «ROOT».Signature.{uOp, uAns}) →   {M : Type uAns → Type v} →     [Monad.{uAns, v} M] → (map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A) → Prop		
«ROOT».IsMonadMorphism.bind_law	«ROOT».Algebra.Universal	theorem	uAns,uOp,v	∀ {signature : «ROOT».Signature.{uOp, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A}   (self : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) {A B : Type uAns}   (program : «ROOT».Program.{uAns, uOp} signature A) (next : A → «ROOT».Program.{uAns, uOp} signature B),   @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))     (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>       @map B (next value))		
«ROOT».IsMonadMorphism.casesOn	«ROOT».Algebra.Universal	def	u,uAns,uOp,v	{signature : «ROOT».Signature.{uOp, uAns}} →   {M : Type uAns → Type v} →     [inst : Monad.{uAns, v} M] →       {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A} →         {motive : (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) → Sort u} →           (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) →             (mk :                 (pure_law :                     ∀ {A : Type uAns} (value : A),                       @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))                         (@Pure.pure.{uAns, v} M                           (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A value)) →                   (bind_law :                       ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)                         (next : A → «ROOT».Program.{uAns, uOp} signature B),                         @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))                           (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program)                             fun (value : A) => @map B (next value))) →                     motive (@«ROOT».IsMonadMorphism.mk.{uAns, uOp, v} signature M inst map pure_law bind_law)) →               motive t	fun {signature : «ROOT».Signature.{uOp, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]     {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A}     {motive : (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) → Sort u}     (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map)     (mk :       (pure_law :           ∀ {A : Type uAns} (value : A),             @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))               (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A                 value)) →         (bind_law :             ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)               (next : A → «ROOT».Program.{uAns, uOp} signature B),               @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))                 (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>                   @map B (next value))) →           motive (@«ROOT».IsMonadMorphism.mk.{uAns, uOp, v} signature M inst map pure_law bind_law)) =>   @«ROOT».IsMonadMorphism.rec.{u, uAns, uOp, v} signature M inst map motive     (fun         (pure_law :           ∀ {A : Type uAns} (value : A),             @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))               (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A                 value))         (bind_law :           ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)             (next : A → «ROOT».Program.{uAns, uOp} signature B),             @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))               (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>                 @map B (next value))) =>       mk pure_law bind_law)     t	
«ROOT».IsMonadMorphism.mk	«ROOT».Algebra.Universal	ctor	uAns,uOp,v	∀ {signature : «ROOT».Signature.{uOp, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A}   (pure_law :     ∀ {A : Type uAns} (value : A),       @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))         (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A value))   (bind_law :     ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)       (next : A → «ROOT».Program.{uAns, uOp} signature B),       @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))         (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>           @map B (next value))),   @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map		
«ROOT».IsMonadMorphism.mk._flat_ctor	«ROOT».Algebra.Universal	def	uAns,uOp,v	∀ {signature : «ROOT».Signature.{uOp, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A}   (pure_law :     ∀ {A : Type uAns} (value : A),       @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))         (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A value))   (bind_law :     ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)       (next : A → «ROOT».Program.{uAns, uOp} signature B),       @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))         (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>           @map B (next value))),   @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map	fun (signature : «ROOT».Signature.{uOp, uAns}) {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]     (map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A)     (pure_law :       ∀ {A : Type uAns} (value : A),         @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))           (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A value))     (bind_law :       ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)         (next : A → «ROOT».Program.{uAns, uOp} signature B),         @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))           (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>             @map B (next value))) =>   @«ROOT».IsMonadMorphism.mk.{uAns, uOp, v} signature M inst map pure_law bind_law	
«ROOT».IsMonadMorphism.pure_law	«ROOT».Algebra.Universal	theorem	uAns,uOp,v	∀ {signature : «ROOT».Signature.{uOp, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A}   (self : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) {A : Type uAns} (value : A),   @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))     (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A value)		
«ROOT».IsMonadMorphism.rec	«ROOT».Algebra.Universal	recursor	u,uAns,uOp,v	{signature : «ROOT».Signature.{uOp, uAns}} →   {M : Type uAns → Type v} →     [inst : Monad.{uAns, v} M] →       {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A} →         {motive : (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) → Sort u} →           (mk :               (pure_law :                   ∀ {A : Type uAns} (value : A),                     @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))                       (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst))                         A value)) →                 (bind_law :                     ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)                       (next : A → «ROOT».Program.{uAns, uOp} signature B),                       @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))                         (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>                           @map B (next value))) →                   motive (@«ROOT».IsMonadMorphism.mk.{uAns, uOp, v} signature M inst map pure_law bind_law)) →             (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) → motive t		
«ROOT».IsMonadMorphism.recOn	«ROOT».Algebra.Universal	def	u,uAns,uOp,v	{signature : «ROOT».Signature.{uOp, uAns}} →   {M : Type uAns → Type v} →     [inst : Monad.{uAns, v} M] →       {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A} →         {motive : (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) → Sort u} →           (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) →             (mk :                 (pure_law :                     ∀ {A : Type uAns} (value : A),                       @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))                         (@Pure.pure.{uAns, v} M                           (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A value)) →                   (bind_law :                       ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)                         (next : A → «ROOT».Program.{uAns, uOp} signature B),                         @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))                           (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program)                             fun (value : A) => @map B (next value))) →                     motive (@«ROOT».IsMonadMorphism.mk.{uAns, uOp, v} signature M inst map pure_law bind_law)) →               motive t	fun {signature : «ROOT».Signature.{uOp, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]     {map : {A : Type uAns} → «ROOT».Program.{uAns, uOp} signature A → M A}     {motive : (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map) → Sort u}     (t : @«ROOT».IsMonadMorphism.{uAns, uOp, v} signature M inst map)     (mk :       (pure_law :           ∀ {A : Type uAns} (value : A),             @Eq.{v + 1} (M A) (@map A (@«ROOT».Program.pure.{uAns, uOp} signature A value))               (@Pure.pure.{uAns, v} M (@Applicative.toPure.{uAns, v} M (@Monad.toApplicative.{uAns, v} M inst)) A                 value)) →         (bind_law :             ∀ {A B : Type uAns} (program : «ROOT».Program.{uAns, uOp} signature A)               (next : A → «ROOT».Program.{uAns, uOp} signature B),               @Eq.{v + 1} (M B) (@map B (@«ROOT».Program.bind.{uOp, uAns} signature A B program next))                 (@Bind.bind.{uAns, v} M (@Monad.toBind.{uAns, v} M inst) A B (@map A program) fun (value : A) =>                   @map B (next value))) →           motive (@«ROOT».IsMonadMorphism.mk.{uAns, uOp, v} signature M inst map pure_law bind_law)) =>   @«ROOT».IsMonadMorphism.rec.{u, uAns, uOp, v} signature M inst map motive mk t	
«ROOT».LeftUnit	«ROOT».Algebra.MonadLaws	def	u,v	(M : Type u → Type v) → [Monad.{u, v} M] → Prop	fun (M : Type u → Type v) [inst : Monad.{u, v} M] =>   ∀ {A B : Type u} (value : A) (next : A → M B),     @Eq.{v + 1} (M B)       (@Bind.bind.{u, v} M (@Monad.toBind.{u, v} M inst) A B         (@Pure.pure.{u, v} M (@Applicative.toPure.{u, v} M (@Monad.toApplicative.{u, v} M inst)) A value) next)       (next value)	
«ROOT».ModelMorphism	«ROOT».Algebra.Universal	inductive	uAns,uS,v	(S : «ROOT».Signature.{uS, uAns}) → (M : Type uAns → Type v) → [Monad.{uAns, v} M] → Type (max (max (uAns + 1) uS) v)		
«ROOT».ModelMorphism._sizeOf_1	«ROOT».Algebra.Universal	def	uAns,uS,v	{S : «ROOT».Signature.{uS, uAns}} →   {M : Type uAns → Type v} →     {inst : Monad.{uAns, v} M} →       [(a : Type uAns) → SizeOf.{v + 1} (M a)] → (t : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) → Nat	fun {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} {inst : Monad.{uAns, v} M}     [(a : Type uAns) → SizeOf.{v + 1} (M a)] (t : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) =>   @«ROOT».ModelMorphism.rec.{1, uAns, uS, v} S M inst (fun (t : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) => Nat)     (fun (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A)         (laws :           @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst             fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program) =>       @HAdd.hAdd.{0, 0, 0} Nat Nat Nat (@instHAdd.{0} Nat instAddNat)         (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1)))         (@SizeOf.sizeOf.{0}           (@«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst             fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program)           (instSizeOfDefault.{0}             (@«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst               fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program))           laws))     t	
«ROOT».ModelMorphism._sizeOf_inst	«ROOT».Algebra.Universal	def	uAns,uS,v	(S : «ROOT».Signature.{uS, uAns}) →   (M : Type uAns → Type v) →     {inst : Monad.{uAns, v} M} →       [(a : Type uAns) → SizeOf.{v + 1} (M a)] →         SizeOf.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)	fun (S : «ROOT».Signature.{uS, uAns}) (M : Type uAns → Type v) {inst : Monad.{uAns, v} M}     [inst_1 : (a : Type uAns) → SizeOf.{v + 1} (M a)] =>   @SizeOf.mk.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)     fun (m : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) =>     @«ROOT».ModelMorphism._sizeOf_1.{uAns, uS, v} S M inst inst_1 m	
«ROOT».ModelMorphism.casesOn	«ROOT».Algebra.Universal	def	u,uAns,uS,v	{S : «ROOT».Signature.{uS, uAns}} →   {M : Type uAns → Type v} →     [inst : Monad.{uAns, v} M] →       {motive : (t : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) → Sort u} →         (t : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) →           (mk :               (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) →                 (laws :                     @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst                       fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program) →                   motive (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws)) →             motive t	fun {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]     {motive : (t : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) → Sort u}     (t : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst)     (mk :       (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) →         (laws :             @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst               fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program) →           motive (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws)) =>   @«ROOT».ModelMorphism.rec.{u, uAns, uS, v} S M inst motive     (fun (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A)         (laws :           @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst             fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program) =>       mk map laws)     t	
«ROOT».ModelMorphism.ctorIdx	«ROOT».Algebra.Universal	def	uAns,uS,v	{S : «ROOT».Signature.{uS, uAns}} →   {M : Type uAns → Type v} → {inst : Monad.{uAns, v} M} → @«ROOT».ModelMorphism.{uAns, uS, v} S M inst → Nat	fun {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} {inst : Monad.{uAns, v} M}     (x : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) =>   nat_lit 0	
«ROOT».ModelMorphism.ext	«ROOT».Algebra.Universal	theorem	uAns,uS,v	∀ {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   {left right : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst}   (equal :     ∀ (A : Type uAns) (program : «ROOT».Program.{uAns, uS} S A),       @Eq.{v + 1} (M A) (@«ROOT».ModelMorphism.map.{uAns, uS, v} S M inst left A program)         (@«ROOT».ModelMorphism.map.{uAns, uS, v} S M inst right A program)),   @Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst) left right		Quot.sound
«ROOT».ModelMorphism.ext_iff	«ROOT».Algebra.Universal	theorem	uAns,uS,v	∀ {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   {left right : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst},   Iff (@Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst) left right)     (∀ (A : Type uAns) (program : «ROOT».Program.{uAns, uS} S A),       @Eq.{v + 1} (M A) (@«ROOT».ModelMorphism.map.{uAns, uS, v} S M inst left A program)         (@«ROOT».ModelMorphism.map.{uAns, uS, v} S M inst right A program))		Quot.sound
«ROOT».ModelMorphism.laws	«ROOT».Algebra.Universal	theorem	uAns,uS,v	∀ {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   (self : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst),   @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>     @«ROOT».ModelMorphism.map.{uAns, uS, v} S M inst self A program		
«ROOT».ModelMorphism.map	«ROOT».Algebra.Universal	def	uAns,uS,v	{S : «ROOT».Signature.{uS, uAns}} →   {M : Type uAns → Type v} →     [inst : Monad.{uAns, v} M] →       (self : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) → (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A	fun (S : «ROOT».Signature.{uS, uAns}) (M : Type uAns → Type v) [Monad.{uAns, v} M]     (self : @«ROOT».ModelMorphism.{uAns, uS, v} S M inst) =>   self.1	
«ROOT».ModelMorphism.mk	«ROOT».Algebra.Universal	ctor	uAns,uS,v	{S : «ROOT».Signature.{uS, uAns}} →   {M : Type uAns → Type v} →     [inst : Monad.{uAns, v} M] →       (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) →         (laws :             @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst               fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program) →           @«ROOT».ModelMorphism.{uAns, uS, v} S M inst		
«ROOT».ModelMorphism.mk._flat_ctor	«ROOT».Algebra.Universal	def	uAns,uS,v	{S : «ROOT».Signature.{uS, uAns}} →   {M : Type uAns → Type v} →     [inst : Monad.{uAns, v} M] →       (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) →         (laws :             @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst               fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program) →           @«ROOT».ModelMorphism.{uAns, uS, v} S M inst	fun (S : «ROOT».Signature.{uS, uAns}) (M : Type uAns → Type v) [inst : Monad.{uAns, v} M]     (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A)     (laws :       @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>         map A program) =>   @«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws	
«ROOT».ModelMorphism.mk.inj	«ROOT».Algebra.Universal	theorem	uAns,uS,v	∀ {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} {inst : Monad.{uAns, v} M}   {map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A}   {laws :     @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>       map A program}   {map_1 : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A}   {laws_1 :     @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>       map_1 A program},   @Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws)       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map_1 laws_1) →     @Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} ((A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) map map_1		
«ROOT».ModelMorphism.mk.injEq	«ROOT».Algebra.Universal	theorem	uAns,uS,v	∀ {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A)   (laws :     @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>       map A program)   (map_1 : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A)   (laws_1 :     @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>       map_1 A program),   @Eq.{1} Prop     (@Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws)       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map_1 laws_1))     (@Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} ((A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) map map_1)		propext
«ROOT».ModelMorphism.mk.noConfusion	«ROOT».Algebra.Universal	def	u,uAns,uS,v	{S : «ROOT».Signature.{uS, uAns}} →   {M : Type uAns → Type v} →     {inst : Monad.{uAns, v} M} →       {P : Sort u} →         {map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A} →           {laws :               @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst                 fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program} →             {map' : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A} →               {laws' :                   @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst                     fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map' A program} →                 (eq :                     @Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)                       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws)                       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map' laws')) →                   (k :                       (map_eq :                           @HEq.{max (max (uAns + 2) (uS + 1)) (v + 1)}                             ((A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) map                             ((A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) map') →                         P) →                     P	fun {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} {inst : Monad.{uAns, v} M} {P : Sort u}     {map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A}     {laws :       @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>         map A program}     {map' : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A}     {laws' :       @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>         map' A program}     (eq :       @Eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)         (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws)         (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map' laws'))     (k :       (map_eq :           @HEq.{max (max (uAns + 2) (uS + 1)) (v + 1)} ((A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) map             ((A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A) map') →         P) =>   @id.{u} P     (@«ROOT».ModelMorphism.noConfusion.{u, uAns, uS, v} P S M inst       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws) S M inst       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map' laws')       (@Eq.refl.{max (uAns + 2) (uS + 2)} «ROOT».Signature.{uS, uAns} S)       (@Eq.refl.{max (uAns + 2) (v + 2)} (Type uAns → Type v) M)       (@HEq.refl.{(max (uAns + 1) v) + 1} (Monad.{uAns, v} M) inst)       (@heq_of_eq.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)         (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws)         (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map' laws') eq)       k)	
«ROOT».ModelMorphism.mk.sizeOf_spec	«ROOT».Algebra.Universal	theorem	uAns,uS,v	∀ {S : «ROOT».Signature.{uS, uAns}} {M : Type uAns → Type v} [inst : Monad.{uAns, v} M]   [inst_1 : (a : Type uAns) → SizeOf.{v + 1} (M a)] (map : (A : Type uAns) → «ROOT».Program.{uAns, uS} S A → M A)   (laws :     @«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) =>       map A program),   @Eq.{1} Nat     (@SizeOf.sizeOf.{max (max (uAns + 2) (uS + 1)) (v + 1)} (@«ROOT».ModelMorphism.{uAns, uS, v} S M inst)       (@«ROOT».ModelMorphism._sizeOf_inst.{uAns, uS, v} S M inst inst_1)       (@«ROOT».ModelMorphism.mk.{uAns, uS, v} S M inst map laws))     (@HAdd.hAdd.{0, 0, 0} Nat Nat Nat (@instHAdd.{0} Nat instAddNat)       (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1)))       (@SizeOf.sizeOf.{0}         (@«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst           fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program)         (instSizeOfDefault.{0}           (@«ROOT».IsMonadMorphism.{uAns, uS, v} S M inst             fun {A : Type uAns} (program : «ROOT».Program.{uAns, uS} S A) => map A program))         laws))		
